SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
GC,2016,12,598153.0,0.0%,0.0%,0.00016718130645503742%,0.0005015439193651123%,0.0008359065322751871%,0.0025077195968255615%,0.004012351354920898%,0.006018527032381347%,0.007188796177566609%,0.008359065322751871%,0.009529334467937134%,0.00969651577439217%,0.01036524100021232%,0.01103396622603247%,0.011535510145397582%,0.01170269145185262%,0.012204235371217731%,0.012204235371217731%,0.012371416677672768%,,,,,,,,,,,,,,,,,
H1,2017,1,514088.0,0.0%,0.0%,0.0003890384525606511%,0.0003890384525606511%,0.0013616345839622787%,0.00175067303652293%,0.002528749941644232%,0.0031123076204852087%,0.005446538335849115%,0.006224615240970417%,0.007197211372372046%,0.0077807690512130216%,0.007975288277493348%,0.008169807503773673%,0.008558845956334323%,0.008947884408894975%,0.009531442087735952%,0.009920480540296603%,,,,,,,,,,,,,,,,,,
H2,2017,2,765130.0,0.0%,0.0%,0.0001306967443440984%,0.0005227869773763936%,0.0010455739547527872%,0.002744631631226066%,0.003528812097290656%,0.004051599074667051%,0.004705082796387542%,0.004966476285075739%,0.0056199600067962305%,0.006012050239828526%,0.006142746984172624%,0.006404140472860821%,0.006926927450237214%,0.007057624194581312%,0.007057624194581312%,,,,,,,,,,,,,,,,,,,
H3,2017,3,867520.0,0.0%,0.00034581335300627074%,0.0005763555883437846%,0.00149852452969384%,0.002766506824050166%,0.004610844706750277%,0.005648284765769089%,0.0069162670601254144%,0.007492622648469199%,0.009106418295831796%,0.010143858354850608%,0.010374400590188123%,0.01048967170785688%,0.010950756178531907%,0.011296569531538177%,0.011296569531538177%,,,,,,,,,,,,,,,,,,,,
H4,2017,4,555109.0,0.0%,0.0%,0.0003602896007811078%,0.0012610136027338774%,0.002161737604686647%,0.002702172005858309%,0.003963185608592186%,0.004863909610544956%,0.006305068013669387%,0.007746226416793818%,0.008286660817965481%,0.009007240019527697%,0.009727819221089912%,0.01008810882187102%,0.010628543223042682%,,,,,,,,,,,,,,,,,,,,,
H5,2017,5,660537.0,0.0%,0.0003027839470006979%,0.0013625277615031406%,0.0018167036820041875%,0.0022708796025052345%,0.003482015390508026%,0.004238975258009771%,0.0048445431520111664%,0.005601503019512912%,0.006055678940013958%,0.007115422754516401%,0.007720990648517796%,0.008175166569018844%,0.008175166569018844%,,,,,,,,,,,,,,,,,,,,,,
H6,2017,6,780846.0,0.0%,0.0%,0.0002561324512131714%,0.0007683973536395141%,0.001152596030459271%,0.0016648609328856136%,0.001920993384098785%,0.002305192060918542%,0.002689390737738299%,0.003329721865771227%,0.003713920542590985%,0.00384198676819757%,0.004098119219410742%,,,,,,,,,,,,,,,,,,,,,,,
H7,2017,7,838100.0,0.0%,0.00035795251163345666%,0.0005965875193890944%,0.0005965875193890944%,0.0013124925426560078%,0.0022670325736785586%,0.003340890108578929%,0.003340890108578929%,0.0038181601240902044%,0.004534065147357117%,0.0047727001551127555%,0.0047727001551127555%,,,,,,,,,,,,,,,,,,,,,,,,
H8,2017,8,868666.0,0.00011511904460402503%,0.00034535713381207505%,0.0011511904460402502%,0.0021872618474764755%,0.002877976115100625%,0.0037989284719328257%,0.004489642739556976%,0.005065237962577101%,0.005410595096389176%,0.005525714140993201%,0.006331547453221376%,,,,,,,,,,,,,,,,,,,,,,,,,
H9,2017,9,1159386.0,0.0%,8.625255091919344e-05%,0.00043126275459596717%,0.0007762729582727409%,0.0014662933656262884%,0.0018113035693030622%,0.002242566323899029%,0.0026738290784949965%,0.0029325867312525768%,0.0034501020367677373%,,,,,,,,,,,,,,,,,,,,,,,,,,
HA,2017,10,885365.0,0.0%,0.00011294776730500979%,0.00045179106922003915%,0.0005647388365250491%,0.0007906343711350686%,0.001694216509575147%,0.0023719031134052057%,0.002823694182625245%,0.0032754852518452845%,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB,2017,11,886142.0,0.0%,0.0003385461923709744%,0.001128487307903248%,0.0014670335002742224%,0.0031597644621290948%,0.004175403039242018%,0.004852495423983966%,0.004852495423983966%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,2017,12,822384.0,0.00012159769645323839%,0.00012159769645323839%,0.00024319539290647678%,0.00048639078581295356%,0.0007295861787194304%,0.0008511838751726686%,0.0012159769645323838%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1,2018,1,1182078.0,0.0%,8.459678633728062e-05%,8.459678633728062e-05%,0.0007613710770355256%,0.001099758222384648%,0.00135354858139649%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2,2018,2,547816.0,0.0%,0.0%,0.0001825430436496926%,0.0003650860872993852%,0.0005476291309490778%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3,2018,3,1049781.0,0.0%,9.525796332758927e-05%,0.00019051592665517855%,0.0003810318533103571%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J4,2018,4,768108.0,0.0%,0.00013019002536101694%,0.0002603800507220339%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5,2018,5,797305.0,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J6,2018,6,1019258.0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
