SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
E8,2014,8,1776.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
E9,2014,9,1816.0,0.0%,0.0%,0.0%,0.0%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%,0.05506607929515419%
EA,2014,10,2038.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.04906771344455348%,0.04906771344455348%,0.04906771344455348%,0.04906771344455348%,0.04906771344455348%,0.04906771344455348%,0.04906771344455348%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%,0.09813542688910697%
EB,2014,11,1914.0,0.0%,0.0%,0.052246603970741906%,0.052246603970741906%,0.10449320794148381%,0.10449320794148381%,0.10449320794148381%,0.10449320794148381%,0.1567398119122257%,0.20898641588296762%,0.20898641588296762%,0.2612330198537095%,0.2612330198537095%,0.2612330198537095%,0.2612330198537095%,0.2612330198537095%,0.2612330198537095%,0.3657262277951933%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%,0.41797283176593525%
EC,2014,12,2160.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
F1,2015,1,1859.0,0.0%,0.0%,0.0%,0.05379236148466917%,0.10758472296933834%,0.10758472296933834%,0.16137708445400753%,0.21516944593867668%,0.21516944593867668%,0.21516944593867668%,0.21516944593867668%,0.21516944593867668%,0.21516944593867668%,0.21516944593867668%,0.21516944593867668%,0.21516944593867668%,0.21516944593867668%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%,0.26896180742334586%
F2,2015,2,1862.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
F3,2015,3,1644.0,0.0%,0.0%,0.0%,0.06082725060827251%,0.06082725060827251%,0.06082725060827251%,0.12165450121654502%,0.18248175182481752%,0.18248175182481752%,0.18248175182481752%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%,0.24330900243309003%
F4,2015,4,1610.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.062111801242236024%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%,0.12422360248447205%
F5,2015,5,1179.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.08481764206955046%,0.08481764206955046%,0.08481764206955046%,0.08481764206955046%,0.08481764206955046%,0.08481764206955046%,0.08481764206955046%,0.16963528413910092%,0.16963528413910092%,0.16963528413910092%,0.16963528413910092%,0.16963528413910092%,0.16963528413910092%,0.16963528413910092%,0.2544529262086514%,0.2544529262086514%,0.2544529262086514%,0.2544529262086514%,0.2544529262086514%,0.2544529262086514%,0.2544529262086514%,0.2544529262086514%,0.2544529262086514%,0.2544529262086514%,0.2544529262086514%,0.2544529262086514%,0.2544529262086514%,0.2544529262086514%
F6,2015,6,1764.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
F7,2015,7,1496.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.06684491978609625%,0.06684491978609625%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%,0.1336898395721925%
F8,2015,8,1321.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.1514004542013626%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.22710068130204392%,0.3028009084027252%,0.3028009084027252%,0.3028009084027252%,0.3028009084027252%,0.3785011355034065%,0.3785011355034065%,0.3785011355034065%,0.3785011355034065%,0.3785011355034065%,
F9,2015,9,1522.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,
FA,2015,10,1250.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,
FB,2015,11,871.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,
FC,2015,12,1703.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,
G1,2016,1,1491.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,
G2,2016,2,1037.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,
G3,2016,3,1099.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,
G4,2016,4,436.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,
G5,2016,5,795.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,
G6,2016,6,564.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,0.1773049645390071%,,,,,,,,,,,
G7,2016,7,465.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,
G8,2016,8,1181.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,
G9,2016,9,575.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,
GA,2016,10,447.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,
GB,2016,11,549.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,
GC,2016,12,229.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,
H1,2017,1,445.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,
H2,2017,2,262.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,
H3,2017,3,94.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,
H4,2017,4,110.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,
H5,2017,5,20.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,
H6,2017,6,96.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,
H7,2017,7,105.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,
H8,2017,8,50.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,
H9,2017,9,94.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
HA,2017,10,69.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB,2017,11,193.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,2017,12,1.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1,2018,1,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2,2018,2,56.0,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3,2018,3,0.0,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J4,2018,4,-2.0,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5,2018,5,1.0,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J6,2018,6,-1.0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
