SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
EC,2014,12,431467.0,0.0%,0.002085906917562641%,0.003244744093986331%,0.00440358127041002%,0.0053306510115489715%,0.006489488187972662%,0.008343627670250564%,0.010429534587813205%,0.011588371764236894%,0.014137813552369012%,0.016223720469931653%,0.01761432508164008%,0.019004929693348507%,0.020395534305056934%,0.022017906352050098%,0.023640278399043264%,0.025726185316605907%,0.026189720187175382%,0.027116789928314334%,0.02781209223416855%,0.029202696845876976%,0.030593301457585403%,0.030593301457585403%,0.03105683632815488%,0.03198390606929383%,0.032679208375148046%,0.03314274324571752%,0.03383804555157173%,0.03453334785742595%,0.03592395246913437%,0.03708278964555806%,0.038936929127835966%,0.04009576630425966%,0.04009576630425966%,0.04055930117482913%,0.04148637091596808%
F1,2015,1,505436.0,0.0%,0.0%,0.0015827918866087893%,0.003956979716521973%,0.005144073631478565%,0.012464486107044214%,0.013849429007826907%,0.01602576785191399%,0.019587049596783767%,0.021763388440870852%,0.022554784384175245%,0.023939727284957937%,0.02611606612904502%,0.028490253958958208%,0.030073045845566995%,0.03284293164713238%,0.034030025562088964%,0.03541496846287166%,0.03640421339200215%,0.03778915629278484%,0.03877840122191534%,0.03956979716521973%,0.040559042094350226%,0.04135043803765462%,0.04214183398095901%,0.04332892789591561%,0.044911719782524395%,0.04708805862661148%,0.048868699499046375%,0.04946224645652467%,0.05025364239982906%,0.05302352820139444%,0.05460632008800323%,0.056189111974612016%,0.056782658932090314%,0.057376205889568606%
F2,2015,2,412135.0,0.0%,0.00048527788224732185%,0.0016984725878656268%,0.003639584116854914%,0.00509541776359688%,0.007521807174833489%,0.009220279762699115%,0.012617224938430368%,0.01528625329079064%,0.016742086937532603%,0.018925837407645554%,0.021109587877758504%,0.02305069940674779%,0.024263894112366093%,0.026690283523602705%,0.02863139505259199%,0.02887403399371565%,0.030329867640457614%,0.0310577844638286%,0.032028340228323245%,0.032028340228323245%,0.03275625705169423%,0.03348417387506521%,0.03348417387506521%,0.03396945175731253%,0.03421209069843619%,0.034697368580683514%,0.034940007521807176%,0.03591056328630182%,0.036395841168549145%,0.03712375799192012%,0.039064869520909415%,0.03955014740315673%,0.04052070316765138%,0.04076334210877504%,0.04221917575551701%
F3,2015,3,559635.0,0.0%,0.0%,0.001608191053097108%,0.002680318421828513%,0.004288509474925621%,0.005181948948868459%,0.006611452107177%,0.009113082634216944%,0.010542585792525486%,0.01161471316125689%,0.012508152635199728%,0.013401592109142565%,0.014295031583085404%,0.014831095267451107%,0.01608191053097108%,0.01751141368927962%,0.017868789478856756%,0.018404853163222455%,0.01876222895279959%,0.01894091684758816%,0.019298292637165294%,0.019476980531953864%,0.019476980531953864%,0.019834356321530997%,0.021085171585050973%,0.021621235269416672%,0.021621235269416672%,0.02197861105899381%,0.023050738427725214%,0.023586802112090917%,0.023586802112090917%,0.023944177901668053%,0.024837617375610892%,0.025731056849553728%,0.026445808428708%,0.026445808428708%
F4,2015,4,396208.0,0.0%,0.0005047853652626903%,0.003533497556838832%,0.006562209748414974%,0.009590921939991115%,0.015900739005774746%,0.018929451197350886%,0.022462948754189718%,0.024229697532609135%,0.024986875580503172%,0.026753624358922586%,0.02801558777207931%,0.029025158502604693%,0.02978233655049873%,0.031296692646286796%,0.03281104874207487%,0.03331583410733756%,0.0340730121552316%,0.03609215361628235%,0.03785890239470177%,0.03836368775996446%,0.038616080442595804%,0.038868473125227156%,0.04013043653838388%,0.04088761458627791%,0.04214957799943464%,0.04290675604732867%,0.0441687194604854%,0.04467350482574809%,0.04644025360416751%,0.04719743165206154%,0.04719743165206154%,0.04770221701732423%,0.04896418043048096%,0.04896418043048096%,0.04946896579574365%
F5,2015,5,415388.0,0.0%,0.0%,0.002648126570820534%,0.00625920825830308%,0.009870289945785626%,0.012036938958275154%,0.014685065529095688%,0.01637023698325421%,0.018296147216578233%,0.019499841112405752%,0.020703535008233267%,0.02238870646239179%,0.024314616695715812%,0.02503683303321232%,0.02648126570820534%,0.027444220824867353%,0.029129392279025872%,0.03033308617485339%,0.031777518849846406%,0.03249973518734292%,0.03274047396650842%,0.03298121274567392%,0.03418490664150144%,0.03490712297899795%,0.036110816874825466%,0.03731451077065298%,0.03731451077065298%,0.038277465887314996%,0.039240421003977004%,0.04044411489980452%,0.04116633123730103%,0.04188854757479754%,0.04212928635396304%,0.04237002513312854%,0.043092241470625056%,0.04405519658728707%
F6,2015,6,549132.0,0.0%,0.0%,0.0023673725078851714%,0.0032779003955333143%,0.0050989561708296004%,0.0056452729034184865%,0.006373695213537001%,0.007284223101185143%,0.007648434256244401%,0.008376856566362915%,0.008376856566362915%,0.009469490031540686%,0.01038001791918883%,0.011654756961896228%,0.012383179272014745%,0.013475812737192514%,0.013657918314722144%,0.01420423504731103%,0.014750551779899916%,0.014750551779899916%,0.015296868512488801%,0.015843185245077687%,0.016207396400136943%,0.016935818710255457%,0.0178463465979036%,0.018210557752962857%,0.01875687448555174%,0.019303191218140628%,0.019849507950729515%,0.020395824683318402%,0.020577930260848032%,0.020942141415907285%,0.021306352570966542%,0.0216705637260258%,0.0216705637260258%,0.02185266930355543%
F7,2015,7,417356.0,0.0%,0.00023960359980448347%,0.0014376215988269006%,0.0019168287984358677%,0.004792071996089669%,0.006708900794525537%,0.007667315193743471%,0.008865333192765888%,0.010063351191788306%,0.011980179990224174%,0.01317819798924659%,0.014615819588073491%,0.017011855586118327%,0.01797026998533626%,0.018928684384554195%,0.02012670238357661%,0.02084551318299006%,0.02204353118201248%,0.02276234198142593%,0.023720756380643863%,0.025397981579275246%,0.025877188778884216%,0.02779401757732008%,0.029231639176146983%,0.02995044997556043%,0.030669260774973884%,0.03138807157438733%,0.03234648597360527%,0.03306529677301872%,0.03306529677301872%,0.0333049003728232%,0.03378410757243217%,0.03498212557145458%,0.03522172917125907%,0.03546133277106355%,0.03570093637086803%
F8,2015,8,477607.0,0.0%,0.0%,0.0006281314972351746%,0.0014656401602154072%,0.0023031488231956398%,0.003559411817665989%,0.0050250519778813965%,0.005443806309371513%,0.007956332298312212%,0.009840726790017735%,0.011306366950233142%,0.011725121281723257%,0.012353252778958431%,0.013400138607683723%,0.01381889293917384%,0.014237647270663956%,0.015912664596624423%,0.016540796093859597%,0.016540796093859597%,0.01716892759109477%,0.017378304756839828%,0.017797059088329945%,0.019262699248545352%,0.020309585077270643%,0.02156584807174099%,0.021984602403231107%,0.023240865397701458%,0.023240865397701458%,0.023450242563446515%,0.02407837406068169%,0.02407837406068169%,0.02428775122642675%,0.024915882723661922%,0.02512525988940698%,0.026172145718132273%,
F9,2015,9,491106.0,0.0%,0.0%,0.0008144881145821879%,0.0016289762291643757%,0.002647086372392111%,0.002850708401037658%,0.0036651965156198458%,0.004683306658847581%,0.006515904916657503%,0.007534015059885239%,0.008348503174467427%,0.009773857374986256%,0.010588345489568444%,0.01079196751821399%,0.010995589546859539%,0.011199211575505085%,0.011199211575505085%,0.011810077661441725%,0.012013699690087273%,0.012217321718732821%,0.012828187804669459%,0.013439053890606102%,0.014049919976542742%,0.014660786062479383%,0.01486440809112493%,0.015271652148416024%,0.015271652148416024%,0.015475274177061571%,0.015475274177061571%,0.015475274177061571%,0.015882518234352664%,0.016086140262998212%,0.01628976229164376%,0.016493384320289305%,,
