SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
GA,2016,10,208373.0,0.0,1.0,2.0,10.0,2.0,10.0,4.0,6.0,4.0,4.0,5.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
GB,2016,11,232708.0,0.0,0.0,5.0,4.0,2.0,6.0,6.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,
GC,2016,12,203713.0,0.0,0.0,1.0,8.0,18.0,10.0,11.0,7.0,5.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,
H1,2017,1,114306.0,0.0,2.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,
H2,2017,2,153886.0,0.0,2.0,6.0,13.0,10.0,5.0,5.0,3.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
H3,2017,3,168977.0,0.0,0.0,12.0,13.0,9.0,6.0,5.0,4.0,4.0,2.0,9.0,1.0,8.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,
H4,2017,4,134616.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
H5,2017,5,119663.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
H6,2017,6,121102.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
H7,2017,7,89521.0,0.0,3.0,3.0,1.0,3.0,3.0,5.0,0.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
H8,2017,8,100923.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
H9,2017,9,59579.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
HA,2017,10,55936.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB,2017,11,67995.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,2017,12,76686.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1,2018,1,73127.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2,2018,2,24065.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3,2018,3,56195.0,0.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J4,2018,4,31826.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5,2018,5,27608.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J6,2018,6,33309.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
