SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
C9,2012,9,512327.0,0.0%,0.0013663148731181453%,0.006050823009523214%,0.009954579789860772%,0.013663148731181454%,0.015615027121350232%,0.02322735284300847%,0.02966855153056544%,0.03610975021812241%,0.04157500971059499%,0.05582372195882708%,0.06753499229983975%,0.07651363289461613%,0.0874441518795613%,0.09408053840613514%,0.10442549387402968%,0.11086669256158664%,0.11711270341012672%,0.12355390209768372%,0.12843359807310564%,0.13487479676066264%,0.1397544927360846%,0.14561012790659092%,0.15107538739906348%,0.15497914417940103%,0.15849252528170485%,0.16200590638400866%,0.1651289118082787%,0.16883748074959937%,0.17098454697878504%,0.17293642536895382%,0.1746931159201057%,0.177425745666342%,0.17976799973454452%,0.18211025380274706%,0.18464769570996648%
CA,2012,10,406750.0,0.0%,0.001229256299938537%,0.005408727719729564%,0.009096496619545175%,0.011309157959434542%,0.0164720344191764%,0.021634910878918254%,0.030485556238475722%,0.03687768899815612%,0.04695759065765212%,0.05531653349723417%,0.06318377381684082%,0.06859250153657037%,0.07424708051628764%,0.0791641057160418%,0.08309772587584512%,0.08629379225568531%,0.08973570989551322%,0.09219422249539029%,0.09637369391518132%,0.10079901659496004%,0.10497848801475107%,0.11014136447449294%,0.11382913337430856%,0.11677934849416104%,0.11850030731407497%,0.12022126613398894%,0.12095881991395206%,0.12218807621389059%,0.12341733251382914%,0.12440073755377995%,0.12636754763368163%,0.12759680393362016%,0.12956361401352182%,0.13153042409342347%,0.13374308543331284%
CB,2012,11,366707.0,0.0%,0.00027269727602690974%,0.003272367312322917%,0.003545064588349827%,0.007362826452726563%,0.01063519376504948%,0.016361836561614586%,0.020179598425991326%,0.029178608534879344%,0.03654143498760591%,0.044449655992386296%,0.04935820696087067%,0.05372136337730122%,0.061084189830027794%,0.06462925441837762%,0.07062859449096963%,0.07390096180329254%,0.07662793456356164%,0.08126378825601911%,0.08344536646423438%,0.08753582560463805%,0.08999010108888023%,0.09462595478133769%,0.09626213843749915%,0.09898911119776825%,0.1003525975779028%,0.10171608395803733%,0.10280687306214499%,0.10417035944227952%,0.10553384582241408%,0.10744272675460244%,0.11098779134295228%,0.11235127772308684%,0.1142601586552752%,0.11589634231143665%,0.11835061779567883%
CC,2012,12,331399.0,0.0%,0.000603502122818717%,0.0021122574298655097%,0.005431519105368453%,0.010863038210736906%,0.01629455731610536%,0.023234831728520606%,0.029571604018117134%,0.03802063373757917%,0.04315040178153827%,0.051297680439590945%,0.05944495909764362%,0.06336772289596529%,0.06608348244864952%,0.06759223775569631%,0.07030799730838053%,0.07392901004529284%,0.07543776535233963%,0.07755002278220514%,0.0814727865805268%,0.08479204825602975%,0.08720605674730461%,0.08720605674730461%,0.0887148120543514%,0.09112882054562627%,0.09173232266844498%,0.09293932691408242%,0.09354282903690114%,0.09505158434394792%,0.09625858858958536%,0.09806909495804152%,0.10018135238790701%,0.10138835663354447%,0.1016901076949538%,0.10229360981777254%,0.10259536087918189%
D1,2013,1,340252.0,0.0%,0.0002938998154309159%,0.0026450983388782434%,0.005877996308618318%,0.01146209280180572%,0.015576690217838543%,0.02086688689559503%,0.027038783019644266%,0.03379847877455533%,0.03703137674429541%,0.042321573422051895%,0.04966906880782478%,0.052314167146703026%,0.05525316530101219%,0.05701656419359769%,0.060249462163337764%,0.06318846031764692%,0.06759695754911066%,0.07171155496514348%,0.07847125072005455%,0.08082244924350188%,0.08229194832065646%,0.0831736477669492%,0.08581874610582745%,0.08728824518298203%,0.08846384444470569%,0.09022724333729118%,0.09169674241444575%,0.0925784418607385%,0.09492964038418583%,0.09698693909220224%,0.09816253835392592%,0.09875033798478773%,0.10080763669280417%,0.1016893361390969%,0.10257103558538964%
D2,2013,2,197481.0,0.0%,0.0%,0.004051022630025167%,0.007595667431297188%,0.013672201376334939%,0.022787002293891565%,0.02936991406768246%,0.03595282584147336%,0.03899109281399223%,0.04253573761526425%,0.04557400458778313%,0.04709313807404257%,0.05013140504656144%,0.053169672019080315%,0.05722069464910548%,0.060258961621624356%,0.0673482512241684%,0.06937376253918098%,0.072918407340453%,0.07646305214172502%,0.08000769694299704%,0.08102045260050333%,0.08203320825800962%,0.08405871957302222%,0.08405871957302222%,0.0850714752305285%,0.08557785305928164%,0.0860842308880348%,0.08760336437429424%,0.08861612003180053%,0.08962887568930682%,0.0906416313468131%,0.09266714266182569%,0.09469265397683828%,0.09570540963434457%,0.09671816529185087%
D3,2013,3,304648.0,0.0%,0.000656495365142722%,0.0016412384128568053%,0.0062367059688558605%,0.013458154985425803%,0.02133609936713847%,0.029542291431422497%,0.034794254352564266%,0.03676374044799244%,0.039389721908563324%,0.03971796959113469%,0.04201570336913421%,0.04365694178199102%,0.04956540006827552%,0.052191381528846406%,0.0564586014022741%,0.0623670596885586%,0.06597778419684357%,0.06958850870512853%,0.07385572857855624%,0.07451222394369895%,0.07484047162627032%,0.07680995772169849%,0.07779470076941257%,0.08140542527769754%,0.08271841600798298%,0.08403140673826842%,0.08862687429426748%,0.09026811270712429%,0.09158110343740973%,0.09256584648512381%,0.0935505895328379%,0.09486358026312335%,0.09552007562826606%,0.09584832331083742%,0.0968330663585515%
D4,2013,4,236942.0,0.0%,0.0004220442133517907%,0.0037983979201661167%,0.008440884267035815%,0.01181723797385014%,0.015615635894016258%,0.020258122240885953%,0.0227903875209967%,0.024900608587755654%,0.027432873867866397%,0.03249740442808789%,0.03502966970819863%,0.03840602341501295%,0.04051624448177191%,0.04178237712182729%,0.04473668661528982%,0.047690996108752354%,0.05106734981556668%,0.05233348245562205%,0.05275552666897384%,0.054443703522381%,0.05570983616243638%,0.05655392458913996%,0.057820057229195324%,0.05866414565589891%,0.0590861898692507%,0.06077436672265787%,0.06161845514936144%,0.06204049936271323%,0.06541685306952756%,0.06541685306952756%,0.06626094149623114%,0.06626094149623114%,0.06668298570958293%,0.06710502992293473%,0.06752707413628652%
D5,2013,5,235696.0,0.0%,0.0008485506754463376%,0.0029699273640621817%,0.005939854728124363%,0.011031158780802389%,0.014425361482587742%,0.01824383952209626%,0.023759418912497453%,0.03182065032923766%,0.03648767904419252%,0.03903333107053153%,0.0449731857986559%,0.05133731586450343%,0.055580069241735114%,0.058549996605797294%,0.06151992396985948%,0.065338402009368%,0.06830832937343018%,0.06873260471115335%,0.07000543072432286%,0.07127825673749237%,0.0721268074129387%,0.0721268074129387%,0.07424818410155454%,0.07594528545244722%,0.07679383612789356%,0.07806666214106306%,0.07976376349195574%,0.08018803882967891%,0.08103658950512525%,0.08188514018057158%,0.08273369085601792%,0.08315796619374108%,0.08315796619374108%,0.08358224153146425%,0.08485506754463376%
D6,2013,6,227065.0,0.0%,0.0022020126395525513%,0.007046440446568163%,0.011010063197762756%,0.014092880893136326%,0.017175698588509897%,0.023341333979257042%,0.02774535925836214%,0.030387774425825208%,0.033470592121198774%,0.036553409816572346%,0.04095743509567745%,0.044040252791051025%,0.05064629070970868%,0.05372910840508225%,0.05681192610045582%,0.060335146323739895%,0.06253715896329246%,0.0642987690749345%,0.06650078171448705%,0.06694118424239755%,0.06870279435403959%,0.07090480699359214%,0.07134520952150265%,0.07354722216105519%,0.07574923480060776%,0.07663003985642877%,0.07971285755180235%,0.08103406513553388%,0.0823552727192654%,0.08323607777508643%,0.08411688283090746%,0.08499768788672847%,0.0858784929425495%,0.08631889547046%,0.08764010305419154%
D7,2013,7,131416.0,0.0%,0.002282827053022463%,0.006087538808059901%,0.010653192914104829%,0.014457904669142266%,0.020545443477202167%,0.02282827053022463%,0.02587203993425458%,0.026632982285262067%,0.02967675168929202%,0.03195957874231448%,0.03652523284835941%,0.043373714007426796%,0.04870031046447921%,0.053265964570524134%,0.055548791623546596%,0.05707067632556158%,0.05935350337858404%,0.060875388080599016%,0.060875388080599016%,0.061636330431606504%,0.06468009983563645%,0.06544104218664394%,0.06620198453765143%,0.06924575394168138%,0.07000669629268887%,0.07076763864369635%,0.07076763864369635%,0.07152858099470384%,0.07305046569671882%,0.07305046569671882%,0.07305046569671882%,0.07305046569671882%,0.07305046569671882%,0.0738114080477263%,0.07457235039873379%
D8,2013,8,118527.0,0.0%,0.0%,0.003374758493845284%,0.007593206611151889%,0.010967965104997174%,0.01687379246922642%,0.018561171716149065%,0.020248550963071703%,0.03121651606806888%,0.03374758493845284%,0.040497101926143406%,0.04724661891383398%,0.05483982552498586%,0.05990196326575379%,0.0641204113830604%,0.06833885950036701%,0.07171361799421229%,0.07255730761767361%,0.07255730761767361%,0.07255730761767361%,0.07424468686459626%,0.0759320661115189%,0.08183789347574814%,0.08268158309920946%,0.08690003121651607%,0.08858741046343871%,0.08858741046343871%,0.08943110008690004%,0.09027478971036135%,0.09111847933382267%,0.091962168957284%,0.091962168957284%,0.091962168957284%,0.091962168957284%,0.091962168957284%,0.091962168957284%
D9,2013,9,142784.0,0.0%,0.0014007171671896012%,0.0021010757507844017%,0.004202151501568803%,0.004202151501568803%,0.006303227252353205%,0.007703944419542806%,0.010505378753922007%,0.01470753025549081%,0.01610824742268041%,0.01610824742268041%,0.019610040340654413%,0.020310398924249216%,0.02241147467503362%,0.02451255042581802%,0.02451255042581802%,0.02521290900941282%,0.02521290900941282%,0.02591326759300762%,0.02661362617660242%,0.02731398476019722%,0.028014343343792023%,0.028714701927386822%,0.028714701927386822%,0.028714701927386822%,0.030115419094576424%,0.030115419094576424%,0.030115419094576424%,0.030115419094576424%,0.030115419094576424%,0.031516136261766026%,0.031516136261766026%,0.031516136261766026%,0.031516136261766026%,0.031516136261766026%,0.031516136261766026%
DA,2013,10,96509.0,0.0%,0.001036172792174823%,0.0051808639608741155%,0.009325555129573409%,0.0134702462982727%,0.019687283051321638%,0.02486814701219575%,0.03004901097306987%,0.03315752934959434%,0.03626604772611881%,0.0404107388948181%,0.04455543006351739%,0.046627775647867034%,0.0497362940243915%,0.05180863960874115%,0.05284481240091598%,0.05595333077744045%,0.05595333077744045%,0.05802567636179009%,0.05906184915396492%,0.05906184915396492%,0.06009802194613974%,0.061134194738314565%,0.061134194738314565%,0.062170367530489386%,0.0632065403226642%,0.0632065403226642%,0.06424271311483903%,0.06424271311483903%,0.06424271311483903%,0.06424271311483903%,0.06424271311483903%,0.0673512314913635%,0.0673512314913635%,0.06942357707571314%,0.06942357707571314%
DB,2013,11,86942.0,0.0%,0.002300384164155414%,0.002300384164155414%,0.006901152492466242%,0.016102689149087898%,0.024154033723631847%,0.03565595454440892%,0.03910653079064204%,0.05290883577557452%,0.06096018035011847%,0.0655609486784293%,0.0655609486784293%,0.06671114076050699%,0.06901152492466242%,0.06901152492466242%,0.07131190908881783%,0.07706286949920636%,0.08166363782751719%,0.08166363782751719%,0.0839640219916726%,0.08626440615582803%,0.08626440615582803%,0.08741459823790573%,0.09086517448413886%,0.09546594281244968%,0.09661613489452739%,0.0989165190586828%,0.0989165190586828%,0.0989165190586828%,0.10006671114076052%,0.10006671114076052%,0.10006671114076052%,0.10006671114076052%,0.10006671114076052%,0.10006671114076052%,0.10006671114076052%
DC,2013,12,70140.0,0.0%,0.0%,0.00142571998859424%,0.007128599942971201%,0.01140575990875392%,0.014257199885942403%,0.01996007984031936%,0.028514399771884805%,0.03136583974907328%,0.03706871970345024%,0.03992015968063872%,0.03992015968063872%,0.0427715996578272%,0.04419731964642144%,0.04419731964642144%,0.04419731964642144%,0.04704875962360992%,0.049900199600798396%,0.05132591958939265%,0.052751639577986884%,0.05560307955517536%,0.05702879954376961%,0.05702879954376961%,0.059880239520958084%,0.059880239520958084%,0.059880239520958084%,0.059880239520958084%,0.059880239520958084%,0.059880239520958084%,0.059880239520958084%,0.059880239520958084%,0.059880239520958084%,0.061305959509552324%,0.06273167949814656%,0.06273167949814656%,0.06273167949814656%
E1,2014,1,76757.0,0.0%,0.0013028127727764242%,0.003908438318329273%,0.00911968940943497%,0.016936566046093518%,0.019542191591646364%,0.03126750654663418%,0.041690008728845575%,0.045598447047174855%,0.046901259819951274%,0.050809698138280554%,0.052112510911056974%,0.05471813645660982%,0.05602094922938625%,0.06123220032049194%,0.06253501309326837%,0.06383782586604479%,0.06644345141159763%,0.06774626418437407%,0.06774626418437407%,0.06774626418437407%,0.06774626418437407%,0.07426032804825619%,0.07426032804825619%,0.0755631408210326%,0.0755631408210326%,0.0755631408210326%,0.0755631408210326%,0.0755631408210326%,0.07686595359380903%,0.07686595359380903%,0.07816876636658546%,0.07816876636658546%,0.07816876636658546%,0.07816876636658546%,0.07816876636658546%
E2,2014,2,77811.0,0.0%,0.0%,0.0012851653365205434%,0.00385549600956163%,0.0064258266826027165%,0.010281322692164347%,0.012851653365205433%,0.016707149374767062%,0.01927748004780815%,0.020562645384328695%,0.020562645384328695%,0.020562645384328695%,0.021847810720849237%,0.02698847206693141%,0.032129133413013586%,0.033414298749534124%,0.03469946408605467%,0.03469946408605467%,0.03469946408605467%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%,0.035984629422575215%
