SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
D9,2013,9,1190502.0,0.0%,0.0008399817891948103%,0.003527923514618203%,0.00814782335518966%,0.010247777828176685%,0.014027695879553331%,0.016547641247137763%,0.018983588435802713%,0.02175552834014559%,0.024779462781246903%,0.027383406327750815%,0.03158331527372486%,0.03359927156779241%,0.03494324243050411%,0.03679120236673269%,0.037967176871605425%,0.03922714955539764%,0.03947914409215608%,0.04065511859702882%,0.04174709492298207%,0.04267107489109636%,0.044435036648405465%,0.04552701297435872%,0.04712297837382885%,0.04821495469978211%,0.05023091099384965%,0.05149088367764187%,0.05249886182467564%,0.05325484543495097%,0.05417882540306526%,0.055186803550099035%,0.05653077441281072%,0.05737075620200554%,0.057958743454441915%,0.05854673070687827%,0.05947071067499256%
DA,2013,10,869245.0,0.0%,0.0008052965504547049%,0.004486652209676213%,0.007362711318443016%,0.009318431512404444%,0.01299978717162595%,0.017601481745652837%,0.022203176319679722%,0.026344701436303918%,0.031406565467733495%,0.034627751669552315%,0.03669851422786441%,0.03968961570098189%,0.041300208801891294%,0.04268071717409936%,0.043255928995852726%,0.044061225546307425%,0.04601694574026886%,0.047052327019424904%,0.04843283539163297%,0.04992838612819171%,0.05153897922910111%,0.052804445236958514%,0.0540699112448159%,0.05591058907442666%,0.05717605508228405%,0.05798135163273875%,0.05924681764059615%,0.06005211419105085%,0.061432622563258925%,0.06258304620676565%,0.06327330039286969%,0.06488389349377909%,0.06522902058683111%,0.06614935950163649%,0.06729978314514319%
DB,2013,11,812669.0,0.0%,0.000984410627204926%,0.002707129224813546%,0.004183745165620935%,0.007383079704036944%,0.011689876198058495%,0.017350237304486822%,0.021287879813306525%,0.026209932949331154%,0.03236249936936194%,0.036546244534982876%,0.03913032243139581%,0.04072998970060381%,0.0422066056414112%,0.04331406759701674%,0.04442152955262229%,0.047251710105836446%,0.04934358268864692%,0.05143545527145738%,0.053527327854267844%,0.05586530309387955%,0.058203278333491246%,0.06066430490150357%,0.06238702349911218%,0.0639866907683202%,0.06546330670912757%,0.06620161467953127%,0.06730907663513681%,0.0687856925759442%,0.07001620585995037%,0.07173892445755899%,0.07260028375636329%,0.07395384836877006%,0.07592266962317992%,0.07727623423558669%,0.07801454220599038%
DC,2013,12,494212.0,0.0%,0.0012140538878052335%,0.0026304500902446723%,0.008296034900002427%,0.01416396202439439%,0.019829546834152147%,0.025292789329275693%,0.030149004880496627%,0.03480287811708336%,0.040670805241475316%,0.0435035976463542%,0.04653873236586728%,0.04856215551220933%,0.050383236343917184%,0.05220431717562503%,0.05523945189513812%,0.05786990198538279%,0.060500352075627456%,0.06292845985123793%,0.0655589099414826%,0.06798701771709306%,0.07041512549270354%,0.072843233268314%,0.07527134104392447%,0.07810413344880335%,0.07972287196587699%,0.08012755659514541%,0.08113926816831643%,0.08174629511221905%,0.08255566437075587%,0.0837697182585611%,0.08518611446100054%,0.08619782603417157%,0.08761422223661101%,0.08882827612441624%,0.08923296075368466%
E1,2014,1,565882.0,0.0%,0.00035343057386522277%,0.0021205834431913366%,0.0075987573381022895%,0.014844084102339356%,0.021205834431913366%,0.0279210153353526%,0.032515612795600495%,0.037286925542781006%,0.04135137714223106%,0.04470896759395068%,0.046652835750209405%,0.04930356505419858%,0.05107071792352469%,0.053368016653648646%,0.05531188480990736%,0.058669475261626976%,0.062380496287211824%,0.06485451030426838%,0.06750523960825755%,0.07050939948611194%,0.07262998292930328%,0.07457385108556201%,0.07651771924182074%,0.07828487211114685%,0.07952187911967512%,0.08181917784979907%,0.08340961543219258%,0.08446990715378824%,0.08588362944924914%,0.08765078231857526%,0.08977136576176659%,0.09100837277029487%,0.09224537977882315%,0.0931289562134862%,0.09436596322201449%
E2,2014,2,711412.0,0.0%,0.000562262092851962%,0.0026707449410468195%,0.006325448544584573%,0.009699021101696344%,0.01419711784451204%,0.018132952494475777%,0.02150652505158755%,0.023896138946208387%,0.025161228655125302%,0.025864056271190254%,0.026988580456894177%,0.028253670165811092%,0.02979989092115399%,0.03148667719970988%,0.032048939292561834%,0.03345459452469174%,0.03500081528003463%,0.03584420841931258%,0.03654703603537753%,0.03781212574429444%,0.03935834649963734%,0.04034230516212828%,0.0414668293478322%,0.04216965696389715%,0.04315361562638809%,0.043294181149601076%,0.04399700876566603%,0.044980967428156965%,0.04540266399779593%,0.04624605713707387%,0.04638662266028686%,0.04666775370671285%,0.046948884753138825%,0.04793284341562976%,0.04807340893884275%
E3,2014,3,532607.0,0.0%,0.0%,0.0009387784989682824%,0.0056326709938096945%,0.010326563488651106%,0.017836791480397365%,0.024220485273381685%,0.029102133468016756%,0.032293980364508916%,0.03360827026306451%,0.036424605759969364%,0.03773889565852495%,0.04205727675377905%,0.04468585655089024%,0.04618790214923949%,0.04806545914717606%,0.04975526044531897%,0.05144506174346188%,0.053322618741398445%,0.05463690863995404%,0.055951198538509626%,0.05688997703747792%,0.058016511236239854%,0.05895528973520813%,0.05989406823417642%,0.060457335333557384%,0.06158386953231933%,0.06252264803128761%,0.06289815943087493%,0.06402469362963686%,0.06533898352819245%,0.06571449492777977%,0.06571449492777977%,0.06590225062757342%,0.06665327342674805%,0.06702878482633537%
E4,2014,4,415785.0,0.0%,0.00024050891686809288%,0.00577221400483423%,0.019000204432579337%,0.02741801652296259%,0.034633284029005375%,0.040164989116971514%,0.04377262286999291%,0.04786127445675048%,0.052190434960376154%,0.05651959546400183%,0.06253231838570415%,0.06517791647125318%,0.06830453239053838%,0.0743172553122407%,0.07744387123152591%,0.08081099606767922%,0.08345659415322823%,0.08514015657130487%,0.08586168332190916%,0.08754524573998582%,0.08874779032432628%,0.08946931707493055%,0.09067186165927102%,0.09211491516047958%,0.0942794954122924%,0.09548203999663288%,0.09644407566410525%,0.09644407566410525%,0.09716560241470952%,0.0986086559159181%,0.09884916483278619%,0.09981120050025853%,0.10053272725086282%,0.10125425400146709%,0.10197578075207138%
E5,2014,5,448568.0,0.0%,0.00044586328048367243%,0.002675179682902035%,0.0037898378841112164%,0.006242085926771415%,0.008471402329189777%,0.010923650371849976%,0.01248417185354283%,0.013598830054752011%,0.014936419896203028%,0.017388667938863227%,0.01850332614007241%,0.019840915981523426%,0.021178505822974442%,0.021847300743699952%,0.02318489058515097%,0.024745412066843823%,0.02541420698756933%,0.026305933548536675%,0.02675179682902035%,0.026974728469262185%,0.02786645503022953%,0.028758181591196877%,0.02898111323143871%,0.029426976511922383%,0.030541634713131566%,0.031210429633857076%,0.03143336127409891%,0.03143336127409891%,0.03210215619482442%,0.03254801947530809%,0.03277095111554992%,0.03277095111554992%,0.0332168143960336%,0.033662677676517275%,0.03433147259724278%
E6,2014,6,542200.0,0.0%,0.00036886757654002215%,0.0022132054592401327%,0.004610844706750277%,0.007930652895610476%,0.009406123201770564%,0.010143858354850608%,0.012541497602360752%,0.01364810033198082%,0.014939136849870896%,0.01567687200295094%,0.016967908520841016%,0.01881224640354113%,0.019918849133161193%,0.021394319439321283%,0.02268535595721136%,0.02416082626337145%,0.024898561416451494%,0.025820730357801545%,0.025820730357801545%,0.02618959793434157%,0.026742899299151607%,0.026927333087421616%,0.02729620066396164%,0.028033935817041684%,0.028402803393581703%,0.028587237181851716%,0.028956104758391735%,0.02950940612320177%,0.029878273699741793%,0.030800442641091847%,0.03135374400590188%,0.03153817779417189%,0.031722611582441905%,0.031722611582441905%,0.032091479158981924%
