SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
EB,2014,11,37323.0,0.0%,0.00803793907242183%,0.01071725209656244%,0.01071725209656244%,0.013396565120703051%,0.018755191168984272%,0.02143450419312488%,0.02143450419312488%,0.02947244326554671%,0.02947244326554671%,0.02947244326554671%,0.02947244326554671%,0.03215175628968732%,0.03215175628968732%,0.03215175628968732%,0.03215175628968732%,0.03215175628968732%,0.03215175628968732%,0.03215175628968732%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%,0.034831069313827935%
EC,2014,12,24700.0,0.0%,0.004048582995951417%,0.008097165991902834%,0.020242914979757085%,0.044534412955465584%,0.048582995951417005%,0.06072874493927126%,0.06882591093117409%,0.08502024291497975%,0.08906882591093117%,0.09311740890688258%,0.09311740890688258%,0.09716599190283401%,0.10121457489878542%,0.10121457489878542%,0.10121457489878542%,0.10121457489878542%,0.10931174089068825%,0.10931174089068825%,0.11336032388663966%,0.11336032388663966%,0.11336032388663966%,0.11336032388663966%,0.11336032388663966%,0.1174089068825911%,0.1174089068825911%,0.1174089068825911%,0.1174089068825911%,0.12145748987854252%,0.12145748987854252%,0.12145748987854252%,0.12145748987854252%,0.12145748987854252%,0.12145748987854252%,0.12550607287449392%,0.12550607287449392%
F1,2015,1,35394.0,0.0028253376278465276%,0.0028253376278465276%,0.005650675255693055%,0.016952025767079167%,0.02825337627846528%,0.03672938916200486%,0.05368141492908403%,0.06215742781262361%,0.07628411595185625%,0.08476012883539584%,0.09606147934678194%,0.09606147934678194%,0.09888681697462846%,0.09888681697462846%,0.10453749223032154%,0.10736282985816806%,0.11301350511386112%,0.11583884274170764%,0.11866418036955416%,0.1214895179974007%,0.12431485562524722%,0.12431485562524722%,0.12714019325309373%,0.12714019325309373%,0.1299655308809403%,0.1299655308809403%,0.1299655308809403%,0.1299655308809403%,0.1299655308809403%,0.1299655308809403%,0.1299655308809403%,0.1327908685087868%,0.13561620613663333%,0.13561620613663333%,0.13561620613663333%,0.13561620613663333%
F2,2015,2,37753.0,0.0%,0.0026487961221624773%,0.0026487961221624773%,0.0026487961221624773%,0.007946388366487431%,0.007946388366487431%,0.01059518448864991%,0.013243980610812386%,0.015892776732974862%,0.01854157285513734%,0.02119036897729982%,0.02119036897729982%,0.023839165099462295%,0.023839165099462295%,0.023839165099462295%,0.02648796122162477%,0.02648796122162477%,0.029136757343787248%,0.029136757343787248%,0.029136757343787248%,0.029136757343787248%,0.031785553465949724%,0.031785553465949724%,0.031785553465949724%,0.031785553465949724%,0.031785553465949724%,0.031785553465949724%,0.0344343495881122%,0.03708314571027468%,0.03708314571027468%,0.03708314571027468%,0.03708314571027468%,0.03973194183243716%,0.04238073795459964%,0.04238073795459964%,0.04238073795459964%
F3,2015,3,71514.0,0.0%,0.0%,0.0%,0.0013983276001901725%,0.002796655200380345%,0.004194982800570518%,0.004194982800570518%,0.00559331040076069%,0.008389965601141035%,0.008389965601141035%,0.008389965601141035%,0.008389965601141035%,0.008389965601141035%,0.008389965601141035%,0.008389965601141035%,0.009788293201331207%,0.009788293201331207%,0.009788293201331207%,0.009788293201331207%,0.01118662080152138%,0.012584948401711553%,0.012584948401711553%,0.012584948401711553%,0.012584948401711553%,0.012584948401711553%,0.012584948401711553%,0.012584948401711553%,0.012584948401711553%,0.012584948401711553%,0.013983276001901726%,0.013983276001901726%,0.013983276001901726%,0.015381603602091898%,0.015381603602091898%,0.015381603602091898%,0.015381603602091898%
F4,2015,4,20901.0,0.0%,0.0%,0.004784460073680685%,0.028706760442084114%,0.05262906081048754%,0.08133582125257165%,0.08612028132625234%,0.0956892014736137%,0.11004258169465576%,0.11961150184201712%,0.12439596191569781%,0.13396488206305918%,0.13874934213673987%,0.14353380221042056%,0.1531027223577819%,0.1531027223577819%,0.1626716425051433%,0.17224056265250468%,0.17224056265250468%,0.17224056265250468%,0.17224056265250468%,0.17224056265250468%,0.17224056265250468%,0.17224056265250468%,0.17224056265250468%,0.17224056265250468%,0.18180948279986606%,0.18180948279986606%,0.18180948279986606%,0.18659394287354672%,0.18659394287354672%,0.18659394287354672%,0.18659394287354672%,0.18659394287354672%,0.18659394287354672%,0.18659394287354672%
F5,2015,5,21697.0,0.0%,0.0%,0.0%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.004608932110430013%,0.01382679633129004%,0.01382679633129004%,0.01382679633129004%,0.01382679633129004%,0.01382679633129004%
F6,2015,6,30540.0,0.0%,0.0%,0.0%,0.0032743942370661427%,0.0032743942370661427%,0.006548788474132285%,0.006548788474132285%,0.006548788474132285%,0.006548788474132285%,0.006548788474132285%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%,0.009823182711198428%
F7,2015,7,39784.0,0.0%,0.0025135732957973053%,0.0025135732957973053%,0.012567866478986528%,0.022622159662175748%,0.025135732957973056%,0.030162879549567666%,0.030162879549567666%,0.030162879549567666%,0.030162879549567666%,0.030162879549567666%,0.032676452845364974%,0.035190026141162276%,0.035190026141162276%,0.037703599436959584%,0.040217172732756885%,0.042730746028554194%,0.045244319324351495%,0.045244319324351495%,0.045244319324351495%,0.045244319324351495%,0.045244319324351495%,0.045244319324351495%,0.045244319324351495%,0.045244319324351495%,0.047757892620148804%,0.047757892620148804%,0.047757892620148804%,0.047757892620148804%,0.047757892620148804%,0.047757892620148804%,0.047757892620148804%,0.047757892620148804%,0.047757892620148804%,0.05027146591594611%,0.05027146591594611%
F8,2015,8,58143.0,0.0%,0.001719897494109351%,0.008599487470546755%,0.010319384964656106%,0.020638769929312212%,0.024078564917530916%,0.024078564917530916%,0.032678052388077666%,0.039557642364515075%,0.039557642364515075%,0.041277539858624424%,0.04299743735273378%,0.04815712983506183%,0.053316822317389885%,0.055036719811499234%,0.055036719811499234%,0.055036719811499234%,0.055036719811499234%,0.05675661730560859%,0.060196412293827294%,0.060196412293827294%,0.061916309787936635%,0.061916309787936635%,0.06363620728204598%,0.06363620728204598%,0.06363620728204598%,0.06535610477615533%,0.0670760022702647%,0.0670760022702647%,0.0670760022702647%,0.0670760022702647%,0.0670760022702647%,0.0670760022702647%,0.0670760022702647%,0.0670760022702647%,
F9,2015,9,35338.0,0.0%,0.0%,0.011319259720414285%,0.014149074650517856%,0.016978889580621426%,0.016978889580621426%,0.02263851944082857%,0.025468334370932145%,0.031127964231139286%,0.031127964231139286%,0.031127964231139286%,0.031127964231139286%,0.031127964231139286%,0.031127964231139286%,0.03395777916124285%,0.03395777916124285%,0.03395777916124285%,0.03395777916124285%,0.03678759409134642%,0.03678759409134642%,0.03678759409134642%,0.03678759409134642%,0.03678759409134642%,0.03961740902145%,0.03961740902145%,0.03961740902145%,0.03961740902145%,0.03961740902145%,0.042447223951553564%,0.042447223951553564%,0.042447223951553564%,0.042447223951553564%,0.042447223951553564%,0.04527703888165714%,,
FA,2015,10,24888.0,0.0%,0.0%,0.012054001928640309%,0.024108003857280617%,0.024108003857280617%,0.024108003857280617%,0.024108003857280617%,0.028126004500160718%,0.028126004500160718%,0.028126004500160718%,0.028126004500160718%,0.03214400514304082%,0.03214400514304082%,0.03214400514304082%,0.03214400514304082%,0.03214400514304082%,0.03214400514304082%,0.03214400514304082%,0.03214400514304082%,0.03214400514304082%,0.03214400514304082%,0.03214400514304082%,0.03616200578592093%,0.03616200578592093%,0.03616200578592093%,0.03616200578592093%,0.03616200578592093%,0.03616200578592093%,0.03616200578592093%,0.03616200578592093%,0.03616200578592093%,0.03616200578592093%,0.03616200578592093%,,,
FB,2015,11,30618.0,0.0%,0.0%,0.003266052648768698%,0.006532105297537396%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,0.009798157946306094%,,,,
FC,2015,12,18240.0,0.0%,0.0%,0.010964912280701754%,0.049342105263157895%,0.07675438596491228%,0.08771929824561403%,0.10416666666666667%,0.10416666666666667%,0.1206140350877193%,0.1370614035087719%,0.1425438596491228%,0.1425438596491228%,0.1425438596491228%,0.1425438596491228%,0.1425438596491228%,0.1425438596491228%,0.1425438596491228%,0.1480263157894737%,0.1480263157894737%,0.1480263157894737%,0.15350877192982457%,0.15350877192982457%,0.15350877192982457%,0.15350877192982457%,0.15350877192982457%,0.15350877192982457%,0.15350877192982457%,0.15350877192982457%,0.15350877192982457%,0.15350877192982457%,0.15350877192982457%,,,,,
G1,2016,1,29867.0,0.0%,0.0%,0.0%,0.00669635383533666%,0.01004453075300499%,0.01339270767067332%,0.01339270767067332%,0.01339270767067332%,0.01339270767067332%,0.01339270767067332%,0.01339270767067332%,0.01339270767067332%,0.01339270767067332%,0.01339270767067332%,0.01339270767067332%,0.01339270767067332%,0.016740884588341647%,0.016740884588341647%,0.016740884588341647%,0.016740884588341647%,0.016740884588341647%,0.016740884588341647%,0.016740884588341647%,0.016740884588341647%,0.016740884588341647%,0.016740884588341647%,0.016740884588341647%,0.016740884588341647%,0.02008906150600998%,0.02008906150600998%,,,,,,
G2,2016,2,21742.0,0.0%,0.0%,0.0%,0.0%,0.004599392880139822%,0.004599392880139822%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,0.009198785760279644%,,,,,,,
G3,2016,3,32411.0,0.0%,0.003085372250161982%,0.006170744500323964%,0.012341489000647929%,0.012341489000647929%,0.012341489000647929%,0.012341489000647929%,0.015426861250809911%,0.015426861250809911%,0.015426861250809911%,0.015426861250809911%,0.015426861250809911%,0.015426861250809911%,0.015426861250809911%,0.015426861250809911%,0.015426861250809911%,0.015426861250809911%,0.015426861250809911%,0.018512233500971892%,0.021597605751133873%,0.021597605751133873%,0.021597605751133873%,0.021597605751133873%,0.021597605751133873%,0.021597605751133873%,0.021597605751133873%,0.021597605751133873%,0.021597605751133873%,,,,,,,,
G4,2016,4,24776.0,0.0%,0.004036164029706167%,0.012108492089118501%,0.01614465611882467%,0.03228931223764934%,0.04036164029706167%,0.052470132386180174%,0.052470132386180174%,0.052470132386180174%,0.052470132386180174%,0.05650629641588634%,0.05650629641588634%,0.060542460445592514%,0.060542460445592514%,0.060542460445592514%,0.06457862447529868%,0.06457862447529868%,0.06861478850500484%,0.06861478850500484%,0.072650952534711%,0.072650952534711%,0.072650952534711%,0.072650952534711%,0.072650952534711%,0.072650952534711%,0.072650952534711%,0.072650952534711%,,,,,,,,,
G5,2016,5,28984.0,0.0%,0.0%,0.010350538227987855%,0.017250897046646424%,0.02760143527463428%,0.031051614683963565%,0.03450179409329285%,0.03795197350262214%,0.03795197350262214%,0.03795197350262214%,0.04140215291195142%,0.04140215291195142%,0.05175269113993927%,0.05865304995859784%,0.05865304995859784%,0.05865304995859784%,0.06555340877725642%,0.06555340877725642%,0.06555340877725642%,0.06555340877725642%,0.06555340877725642%,0.06555340877725642%,0.06555340877725642%,0.06555340877725642%,0.06555340877725642%,0.06555340877725642%,,,,,,,,,,
G6,2016,6,22454.0,0.0%,0.0%,0.004453549478934711%,0.008907098957869421%,0.031174846352542977%,0.04898904426828182%,0.05789614322615124%,0.07125679166295537%,0.07125679166295537%,0.07125679166295537%,0.07125679166295537%,0.08461744009975951%,0.08907098957869422%,0.09797808853656365%,0.09797808853656365%,0.10243163801549836%,0.10688518749443306%,0.11133873697336777%,0.11133873697336777%,0.11133873697336777%,0.11133873697336777%,0.11579228645230248%,0.11579228645230248%,0.11579228645230248%,0.11579228645230248%,,,,,,,,,,,
G7,2016,7,36893.0,0.0%,0.0%,0.0%,0.0027105412950966306%,0.005421082590193261%,0.008131623885289891%,0.008131623885289891%,0.013552706475483154%,0.013552706475483154%,0.013552706475483154%,0.013552706475483154%,0.013552706475483154%,0.016263247770579782%,0.016263247770579782%,0.016263247770579782%,0.021684330360773045%,0.021684330360773045%,0.021684330360773045%,0.021684330360773045%,0.021684330360773045%,0.021684330360773045%,0.021684330360773045%,0.021684330360773045%,0.021684330360773045%,,,,,,,,,,,,
G8,2016,8,17624.0,0.0%,0.0%,0.011348161597821153%,0.011348161597821153%,0.01702224239673173%,0.03404448479346346%,0.03404448479346346%,0.05674080798910577%,0.06241488878801634%,0.06808896958692692%,0.07943713118474807%,0.08511121198365865%,0.08511121198365865%,0.09078529278256922%,0.09078529278256922%,0.09078529278256922%,0.09078529278256922%,0.10213345438039038%,0.10213345438039038%,0.10213345438039038%,0.10213345438039038%,0.10213345438039038%,0.10213345438039038%,,,,,,,,,,,,,
G9,2016,9,24586.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,0.004067355405515334%,,,,,,,,,,,,,,
GA,2016,10,17546.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,
GB,2016,11,26553.0,0.0%,0.0%,0.0%,0.011298158400180771%,0.015064211200241026%,0.018830264000301286%,0.018830264000301286%,0.018830264000301286%,0.022596316800361543%,0.022596316800361543%,0.022596316800361543%,0.026362369600421796%,0.026362369600421796%,0.026362369600421796%,0.026362369600421796%,0.026362369600421796%,0.026362369600421796%,0.030128422400482052%,0.030128422400482052%,0.030128422400482052%,,,,,,,,,,,,,,,,
GC,2016,12,21840.0,0.0%,0.0%,0.0%,0.009157509157509158%,0.013736263736263736%,0.022893772893772892%,0.027472527472527472%,0.03205128205128205%,0.04120879120879121%,0.050366300366300375%,0.050366300366300375%,0.054945054945054944%,0.054945054945054944%,0.054945054945054944%,0.054945054945054944%,0.05952380952380953%,0.0641025641025641%,0.0641025641025641%,0.0641025641025641%,,,,,,,,,,,,,,,,,
H1,2017,1,3869.0,0.0%,0.0%,0.025846471956577927%,0.025846471956577927%,0.025846471956577927%,0.025846471956577927%,0.025846471956577927%,0.025846471956577927%,0.025846471956577927%,0.025846471956577927%,0.051692943913155855%,0.051692943913155855%,0.051692943913155855%,0.051692943913155855%,0.051692943913155855%,0.051692943913155855%,0.051692943913155855%,0.051692943913155855%,,,,,,,,,,,,,,,,,,
H2,2017,2,26906.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,
H3,2017,3,13002.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.007691124442393478%,0.023073373327180433%,0.030764497769573913%,,,,,,,,,,,,,,,,,,,,
H4,2017,4,7398.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.013517166801838336%,0.054068667207353344%,0.054068667207353344%,0.054068667207353344%,0.054068667207353344%,0.054068667207353344%,0.054068667207353344%,0.054068667207353344%,0.054068667207353344%,,,,,,,,,,,,,,,,,,,,,
H5,2017,5,7784.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.012846865364850977%,0.012846865364850977%,0.012846865364850977%,0.012846865364850977%,0.012846865364850977%,0.012846865364850977%,0.012846865364850977%,,,,,,,,,,,,,,,,,,,,,,
H6,2017,6,13692.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,
H7,2017,7,15214.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.006572893387669252%,0.006572893387669252%,0.013145786775338505%,0.02629157355067701%,0.02629157355067701%,0.02629157355067701%,0.02629157355067701%,,,,,,,,,,,,,,,,,,,,,,,,
H8,2017,8,14102.0,0.0%,0.0070911927386186355%,0.021273578215855907%,0.021273578215855907%,0.021273578215855907%,0.021273578215855907%,0.021273578215855907%,0.021273578215855907%,0.021273578215855907%,0.021273578215855907%,0.021273578215855907%,,,,,,,,,,,,,,,,,,,,,,,,,
H9,2017,9,16497.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0060617081893677635%,0.0060617081893677635%,0.0060617081893677635%,0.0060617081893677635%,,,,,,,,,,,,,,,,,,,,,,,,,,
HA,2017,10,12422.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB,2017,11,11184.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.017882689556509297%,0.017882689556509297%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,2017,12,10629.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1,2018,1,12288.0,0.0%,0.0%,0.0%,0.008138020833333332%,0.016276041666666664%,0.016276041666666664%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2,2018,2,2789.0,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3,2018,3,14590.0,0.0%,0.0%,0.0%,0.006854009595613433%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J4,2018,4,11217.0,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5,2018,5,10872.0,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J6,2018,6,8005.0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
