SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
FA,2015,10,611530.0,0.0%,0.0%,0.0004905728255359508%,0.0013081942014292022%,0.002289339852501104%,0.004088106879466257%,0.0060503981816100606%,0.0067044952823246615%,0.008176213758932514%,0.009484407960361716%,0.010956126436969568%,0.01226432063839877%,0.013899563390185275%,0.014553660490899874%,0.015207757591614475%,0.016515951793043677%,0.01733357316893693%,0.017824145994472882%,0.01896881592072343%,0.01962291302143803%,0.021912252873939136%,0.022729874249832388%,0.02322044707536834%,0.024855689827154845%,0.025182738377512143%,0.02567331120304809%,0.026000359753405394%,0.026327408303762692%,0.026654456854119993%,0.027308553954834596%,0.0279626510555492%,0.0289437967066211%,0.02976141808251435%,,,
FB,2015,11,732214.0,0.0%,0.0%,0.001092576760346019%,0.0013657209504325239%,0.0025948698058217952%,0.004370307041384076%,0.005872600086859852%,0.007784609417465386%,0.009013758272854657%,0.011062339698503443%,0.012291488553892713%,0.013384065314238733%,0.014066925789454995%,0.015022930454757763%,0.01543264673988752%,0.01597893512006053%,0.016388651405190285%,0.017344656070493052%,0.017890944450666062%,0.018846949115968827%,0.019393237496141837%,0.020758958446574362%,0.022124679397006887%,0.0229441119672664%,0.023353828252396156%,0.024036688727612422%,0.024582977107785425%,0.024582977107785425%,0.025538981773088193%,0.0258121259631747%,0.026085270153261206%,0.026768130628477466%,,,,
FC,2015,12,649510.0,0.0%,0.0%,0.00046188665301535%,0.00138565995904605%,0.0027713199180921%,0.004772828747825284%,0.007082262012902034%,0.00877584640729165%,0.010931317454696617%,0.012163015196070884%,0.013086788502101585%,0.01431848624347585%,0.0157041462025219%,0.0166279195085526%,0.017243768379239736%,0.017705655032255085%,0.018629428338285785%,0.019091314991301137%,0.020015088297331833%,0.0212467860387061%,0.022786408215423933%,0.02432603039214177%,0.02571169035118782%,0.02632753922187495%,0.02709735031023387%,0.02802112361626457%,0.028329048051608137%,0.028790934704623482%,0.0295607457929824%,0.030330556881341317%,0.03094640575202845%,,,,,
G1,2016,1,815455.0,0.0%,0.0%,0.0008584164668804533%,0.002084725705281101%,0.004292082334402266%,0.006499438963523433%,0.008216271897284338%,0.01005573575488531%,0.012263092384006476%,0.013612032546247188%,0.014225187165447512%,0.014838341784647834%,0.016064651023048482%,0.016677805642248807%,0.017413591185289196%,0.01839463857600971%,0.01937568596673023%,0.020234102433610682%,0.021215149824331203%,0.021828304443531527%,0.02268672091041198%,0.023667768301132496%,0.024035661072652693%,0.024771446615693075%,0.025261970311053338%,0.025261970311053338%,0.02599775585409373%,0.02636564862561392%,0.026856172320974182%,0.028450374330895024%,,,,,,
G2,2016,2,524151.0,0.0%,0.0%,0.0001907847166179212%,0.0013354930163254483%,0.0026709860326508965%,0.004578833198830109%,0.006677465081627241%,0.00973002054751398%,0.011065513563839427%,0.011637867713693191%,0.013545714879872403%,0.013736499596490325%,0.014499638462962008%,0.016025916195905376%,0.016979839778994987%,0.01812454807870251%,0.018696902228556272%,0.018887686945174197%,0.020413964678117565%,0.021558672977825093%,0.021558672977825093%,0.021749457694443013%,0.021749457694443013%,0.021749457694443013%,0.02232181184429678%,0.02270338127753262%,0.02308495071076846%,0.023275735427386382%,0.023275735427386382%,,,,,,,
G3,2016,3,878145.0,0.0%,0.0004555056397292019%,0.0007971348695261034%,0.0025052810185106104%,0.0037579215277659156%,0.006377078956208827%,0.008085225105193335%,0.010248876893907043%,0.01195702304289155%,0.013779045601808359%,0.014803933291199063%,0.015714944570657467%,0.016853708669980472%,0.017764719949438873%,0.01856185481896498%,0.01924511327855878%,0.020611630197746388%,0.02140876506727249%,0.022433652756663192%,0.0236862932659185%,0.0239140460857831%,0.024825057365241505%,0.025394439414903006%,0.025394439414903006%,0.025622192234767603%,0.02607769787449681%,0.02653320351422601%,0.026647079924158313%,,,,,,,,
G4,2016,4,499217.0,0.0%,0.00040062738248096517%,0.0014021958386833781%,0.0032050190598477213%,0.0058090970459739955%,0.009214429797062199%,0.012419448856909921%,0.015223840534276677%,0.018428859594124398%,0.019831055432807776%,0.020231682815288744%,0.021834192345212604%,0.024237956640098396%,0.026040779861262735%,0.027843603082427084%,0.029646426303591426%,0.03164956321599625%,0.03305175905467963%,0.03385301381964156%,0.03385301381964156%,0.034654268584603486%,0.0356558370408059%,0.035856150732046385%,0.03705803287948928%,0.03866054240941314%,0.039061169791894106%,0.039862424556856034%,,,,,,,,,
G5,2016,5,490169.0,0.0%,0.0%,0.0008160450783301269%,0.002448135234990381%,0.005508304278728357%,0.007548416974553674%,0.009180507131213928%,0.01060858601829165%,0.011220619827039246%,0.013056721253282031%,0.013464743792447094%,0.01407677760119469%,0.014892822679524815%,0.015912879027437474%,0.018361014262427856%,0.020605138227835707%,0.021421183306165832%,0.022237228384495957%,0.022849262193243555%,0.02366530727157368%,0.02448135234990381%,0.02448135234990381%,0.02488937488906887%,0.02488937488906887%,0.025297397428233934%,0.025909431236981532%,,,,,,,,,,
G6,2016,6,550258.0,0.0%,0.0%,0.0009086646627581971%,0.0023625281231713126%,0.004361590381239346%,0.005270255043997543%,0.0072693173020655765%,0.007632783167168855%,0.008723180762478692%,0.009631845425236889%,0.010358777155443446%,0.011085708885650004%,0.011449174750753282%,0.01235783941351148%,0.013084771143718038%,0.014356901671579514%,0.015447299266889349%,0.016355963929647548%,0.016719429794750825%,0.016901162727302466%,0.017082895659854106%,0.017446361524957384%,0.017446361524957384%,0.017809827390060665%,0.018173293255163942%,,,,,,,,,,,
G7,2016,7,709547.0,0.0%,0.00014093499091673983%,0.0009865449364171788%,0.0012684149182506585%,0.002677764827418057%,0.004509919709335675%,0.005214594663919374%,0.0054964646457528535%,0.006060204609419813%,0.0063420745912532925%,0.006905814554920252%,0.00789235949133743%,0.00845609945500439%,0.009442644391421569%,0.009865449364171788%,0.010006384355088528%,0.010288254336922008%,0.010711059309672227%,0.010992929291505707%,0.010992929291505707%,0.011838539237006146%,0.012261344209756365%,0.012543214191589843%,0.012825084173423327%,,,,,,,,,,,,
G8,2016,8,453842.0,0.0%,0.0%,0.00044068199946236796%,0.0013220459983871039%,0.00220340999731184%,0.0030847739962365757%,0.00440681999462368%,0.0055085249932796%,0.007491593990860255%,0.00837295798978499%,0.009695003988172095%,0.010135685987634462%,0.0110170499865592%,0.012339095984946303%,0.013661141983333406%,0.014101823982795775%,0.014762846981989326%,0.015864551980645247%,0.016084892980376433%,0.016966256979301167%,0.017847620978225905%,0.01828830297768827%,0.018508643977419453%,,,,,,,,,,,,,
G9,2016,9,565352.0,0.00017688095204403627%,0.00017688095204403627%,0.00035376190408807254%,0.0010612857122642178%,0.0014150476163522902%,0.0015919285683963266%,0.002653214280660544%,0.003183857136792653%,0.004068261897012835%,0.005129547609277052%,0.005837071417453197%,0.006190833321541271%,0.006544595225629343%,0.006544595225629343%,0.006721476177673378%,0.00707523808176145%,0.007428999985849524%,0.007959642841981631%,0.00813652379402567%,0.008490285698113742%,0.008490285698113742%,0.008490285698113742%,,,,,,,,,,,,,,
GA,2016,10,297887.0,0.0%,0.0%,0.0006713955291771712%,0.0016784888229429281%,0.002349884352120099%,0.0033569776458858562%,0.004699768704240198%,0.005706861998005955%,0.0067139552917717124%,0.009399537408480397%,0.010406630702246154%,0.011749421760600497%,0.013092212818954839%,0.015442097171074939%,0.015777794935663524%,0.015777794935663524%,0.01611349270025211%,0.016449190464840696%,0.01745628375860645%,0.017791981523195038%,0.01913477258154938%,,,,,,,,,,,,,,,
GB,2016,11,330049.0,0.0%,0.0%,0.0%,0.0003029853143018158%,0.0009089559429054473%,0.0021208972001127108%,0.002726867828716342%,0.0036358237716217893%,0.004847765028829052%,0.0057567209717345%,0.00787761817184721%,0.009089559429054475%,0.00999851537195992%,0.010301500686261737%,0.010301500686261737%,0.010301500686261737%,0.010907471314865368%,0.010907471314865368%,0.011816427257770816%,0.011816427257770816%,,,,,,,,,,,,,,,,
GC,2016,12,200996.0,0.0%,0.0%,0.00049752233875301%,0.00248761169376505%,0.00348265637127107%,0.0049752233875301%,0.00547274572628311%,0.00696531274254214%,0.00845787975880117%,0.0099504467750602%,0.01144301379131923%,0.01194053613007224%,0.01194053613007224%,0.01343310314633127%,0.01343310314633127%,0.01542319250134331%,0.01542319250134331%,0.01592071484009632%,0.01592071484009632%,,,,,,,,,,,,,,,,,
H1,2017,1,126797.0,0.0%,0.0%,0.0%,0.0007886621923231623%,0.0007886621923231623%,0.0007886621923231623%,0.003943310961615811%,0.004731973153938973%,0.005520635346262136%,0.00709795973090846%,0.007886621923231621%,0.008675284115554785%,0.008675284115554785%,0.008675284115554785%,0.009463946307877946%,0.009463946307877946%,0.009463946307877946%,0.009463946307877946%,,,,,,,,,,,,,,,,,,
H2,2017,2,231441.0,0.0%,0.0%,0.0008641511227483463%,0.0008641511227483463%,0.0008641511227483463%,0.0008641511227483463%,0.0008641511227483463%,0.0008641511227483463%,0.0012962266841225192%,0.0017283022454966926%,0.0017283022454966926%,0.0017283022454966926%,0.0021603778068708655%,0.0021603778068708655%,0.0021603778068708655%,0.0021603778068708655%,0.0021603778068708655%,,,,,,,,,,,,,,,,,,,
H3,2017,3,193513.0,0.0%,0.0%,0.001033522295659723%,0.0015502834434895846%,0.0015502834434895846%,0.002067044591319446%,0.002067044591319446%,0.0025838057391493075%,0.004134089182638892%,0.004134089182638892%,0.004650850330468755%,0.004650850330468755%,0.004650850330468755%,0.005684372626128477%,0.005684372626128477%,0.005684372626128477%,,,,,,,,,,,,,,,,,,,,
H4,2017,4,116972.0,0.0%,0.0%,0.0%,0.0017098108949150223%,0.0034196217898300445%,0.0034196217898300445%,0.0034196217898300445%,0.004274527237287556%,0.005984338132202578%,0.006839243579660089%,0.0076941490271176015%,0.008549054474575112%,0.009403959922032624%,0.011968676264405157%,0.012823581711862668%,,,,,,,,,,,,,,,,,,,,,
H5,2017,5,84899.0,0.0%,0.0%,0.0023557403502985903%,0.0035336105254478853%,0.008245091226045066%,0.009422961401194361%,0.009422961401194361%,0.012956571926642246%,0.016490182452090132%,0.017668052627239427%,0.017668052627239427%,0.020023792977538018%,0.022379533327836605%,0.0235574035029859%,,,,,,,,,,,,,,,,,,,,,,
H6,2017,6,87805.0,0.0%,0.0%,0.0011388873071009624%,0.0011388873071009624%,0.0034166619213028874%,0.0034166619213028874%,0.0034166619213028874%,0.0034166619213028874%,0.0034166619213028874%,0.0045555492284038495%,0.0045555492284038495%,0.0045555492284038495%,0.0045555492284038495%,,,,,,,,,,,,,,,,,,,,,,,
H7,2017,7,106697.0,0.0%,0.0%,0.0%,0.0009372334742307656%,0.0009372334742307656%,0.0009372334742307656%,0.0009372334742307656%,0.0009372334742307656%,0.0018744669484615313%,0.0018744669484615313%,0.0018744669484615313%,0.002811700422692297%,,,,,,,,,,,,,,,,,,,,,,,,
H8,2017,8,81584.0,0.0%,0.0%,0.0%,0.0012257305353990978%,0.0012257305353990978%,0.0012257305353990978%,0.0012257305353990978%,0.0024514610707981957%,0.0024514610707981957%,0.003677191606197294%,0.006128652676995489%,,,,,,,,,,,,,,,,,,,,,,,,,
H9,2017,9,97015.0,0.0%,0.0%,0.0%,0.0010307684378704322%,0.0010307684378704322%,0.0010307684378704322%,0.0020615368757408645%,0.0020615368757408645%,0.0020615368757408645%,0.0020615368757408645%,,,,,,,,,,,,,,,,,,,,,,,,,,
HA,2017,10,80722.0,0.0%,0.0012388196526349694%,0.0012388196526349694%,0.003716458957904908%,0.003716458957904908%,0.003716458957904908%,0.003716458957904908%,0.003716458957904908%,0.003716458957904908%,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB,2017,11,67722.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.002953250051681876%,0.002953250051681876%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,2017,12,103403.0,0.0%,0.0%,0.0%,0.002901269789077686%,0.003868359718770248%,0.004835449648462811%,0.004835449648462811%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1,2018,1,100627.0,0.0%,0.0%,0.0009937690679439912%,0.0019875381358879824%,0.0019875381358879824%,0.0029813072038319733%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2,2018,2,29587.0,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3,2018,3,65402.0,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J4,2018,4,29443.0,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5,2018,5,45912.0,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J6,2018,6,36677.0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
