SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
DA,2013,10,28558.0,0.0%,0.0%,0.0%,0.0%,0.0070032915470271025%,0.010504937320540654%,0.014006583094054205%,0.014006583094054205%,0.014006583094054205%,0.014006583094054205%,0.014006583094054205%,0.014006583094054205%,0.014006583094054205%,0.014006583094054205%,0.017508228867567754%,0.017508228867567754%,0.017508228867567754%,0.017508228867567754%,0.017508228867567754%,0.017508228867567754%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%,0.021009874641081307%
DB,2013,11,17849.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.005602554764972827%,0.005602554764972827%,0.005602554764972827%,0.005602554764972827%,0.005602554764972827%,0.011205109529945655%,0.011205109529945655%,0.011205109529945655%,0.016807664294918482%,0.016807664294918482%,0.016807664294918482%,0.016807664294918482%,0.016807664294918482%,0.016807664294918482%,0.016807664294918482%,0.016807664294918482%,0.02241021905989131%,0.02241021905989131%,0.02241021905989131%,0.02241021905989131%,0.02241021905989131%,0.02801277382486414%,0.02801277382486414%,0.02801277382486414%,0.02801277382486414%,0.02801277382486414%,0.02801277382486414%,0.033615328589836964%,0.039217883354809795%,0.039217883354809795%,0.039217883354809795%
DC,2013,12,11056.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.009044862518089725%,0.009044862518089725%,0.009044862518089725%,0.009044862518089725%,0.009044862518089725%,0.009044862518089725%,0.009044862518089725%,0.009044862518089725%,0.009044862518089725%,0.009044862518089725%,0.009044862518089725%,0.009044862518089725%,0.009044862518089725%,0.009044862518089725%,0.01808972503617945%,0.01808972503617945%,0.01808972503617945%,0.01808972503617945%,0.01808972503617945%,0.01808972503617945%,0.01808972503617945%,0.01808972503617945%,0.01808972503617945%,0.01808972503617945%,0.01808972503617945%,0.01808972503617945%
E1,2014,1,20320.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%,0.004921259842519685%
E2,2014,2,9967.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%,0.010033109260559848%
E3,2014,3,6491.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
E4,2014,4,3660.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%,0.0273224043715847%
E5,2014,5,4992.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.02003205128205128%,0.02003205128205128%,0.02003205128205128%
E6,2014,6,3572.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
E7,2014,7,7478.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
